,place,date,평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),증감률 (%),생산지수(2015=100)
0,9,1,-4.5,8.4,-15.3,65,29.3,2.3,3.7,43856,507859467,38011410965,74.8,9.2,91.6
1,9,2,1.4,17.9,-10.8,59,55.3,2.4,4.8,43908,485747295,36812602639,75.8,-4.4,76.6
2,9,3,4.3,14.2,-4,59,82.5,2.9,6.2,43837,437905920,32082879614,73.3,7.8,95.8
3,9,4,9.5,20.7,1.1,54,62.8,2.9,5.2,43866,453669055,32012099818,70.6,-4,94.7
4,9,5,17.2,28.6,5.8,62,124,2.6,5.4,44035,425767718,30651723525,72,14.3,94.3
5,9,6,23.4,32.7,12.1,62,127.6,2.1,5,44105,452723931,32593189830,72,14.3,97.3
6,9,7,25.8,32.3,21,74,239.2,2.5,7.4,44166,488932006,39915305627,81.6,5.4,95.1
7,9,8,26.5,33.8,19.9,78,598.7,2.4,7.6,44253,520639115,44713852612,85.9,3,93.7
8,9,9,21.8,31.4,8.4,72,671.5,2.3,5.9,44322,490443316,38981776878,79.5,-1.1,100.1
9,9,10,14.5,24.2,0.7,61,25.6,2.2,3.7,44355,404177235,32429753128,80.2,6.3,106.1
10,9,11,6.5,17.4,-5.2,55,10.9,2.8,3.4,44389,444264960,36003813996,81,11.1,104.7
11,9,12,-1.3,13.5,-15.1,56,16.1,3,4.1,44262,470550165,38397391310,81.6,3.1,107.3
12,9,1,-7.2,0.3,-17.8,54,8.9,2.8,2.7,44288,506802330,41385149770,81.7,13.7,104.1
13,9,2,1.2,13.2,-9.2,55,29.1,2.6,4,44352,469675461,38948092488,82.9,6.9,81.9
14,9,3,3.6,16.8,-5.5,51,14.6,3.4,3.3,44406,438255487,34004851147,77.6,9.6,104.9
15,9,4,10.7,19,4.3,54,110.1,3.2,4.7,44507,441509290,33266851409,75.3,1.4,96
16,9,5,17.9,31.2,8.5,57,53.4,2.8,5.6,44591,401023842,31180667943,77.8,-4.6,90
17,9,6,22,32.9,14.4,67,404.5,2.9,6.1,44593,449172965,32821629967,73.1,-8.4,89.1
18,9,7,24.6,34.1,18.9,79,1131,2.4,8,44634,461417456,39988447858,86.7,-2.3,92.9
19,9,8,25.8,34.1,18.1,74,166.8,2.5,7.5,44685,476557930,45219875182,94.9,7.4,100.7
20,9,9,21.8,32.4,10.3,58,25.6,2.4,4.5,44730,462875847,39251960737,84.8,6.2,106.3
21,9,10,14.2,23.4,3.1,55,32,2.1,3.8,44752,415399434,33287958337,80.1,3.7,110
22,9,11,10.7,25.9,-5.5,61,56.2,2.7,6,44698,416034183,36300344733,87.3,0.3,105
23,9,12,-0.9,9.1,-10.6,51,7.1,2.6,3.9,44609,435488335,40720890890,93.5,1.5,109
24,9,1,-2.8,8.4,-12.2,49,6.7,2.5,3.6,44673,476003025,45226651491,95,-6.6,97.3
25,9,2,-2,12.1,-17.1,43,0.8,2.9,3.4,44774,463841697,45391576807,97.9,19.9,98.2
26,9,3,5.1,16.2,-5.7,52,47.4,3.5,5.2,44875,427809208,37762695052,88.3,2.7,107.7
27,9,4,12.3,29.4,0.6,54,157,3.4,4.6,44931,417451527,34511175769,82.7,0.9,96.9
28,9,5,19.7,29.3,12,48,8.2,2.7,4.3,45144,397270311,33503504292,84.3,7.1,96.3
29,9,6,24.1,33.5,16.3,54,91.9,2.8,5.4,45205,414217747,34733406838,83.9,5.2,93.7
30,9,7,25.4,33.2,18.5,74,448.9,2.7,7.4,45245,433159305,41988310804,96.9,4.9,97.4
31,9,8,27.1,36.7,18.7,68,464.9,3,6.8,45324,465244114,48758722401,104.8,-1.2,99.4
32,9,9,21,29.5,12,65,212,2.3,5.6,45351,437311630,42220868295,96.5,-3.6,102.4
33,9,10,15.3,26,2.8,58,99.3,2.3,3.6,45344,389931306,35773370718,91.7,-1.1,108.8
34,9,11,5.5,15.7,-3,57,67.8,2.7,4.5,45320,402244551,42531794094,105.7,2.5,107.6
35,9,12,-4.1,8.3,-14.5,57,41.4,2.7,3.5,45311,454896529,46288549965,101.8,-7.5,100.8
36,9,1,-3.4,11.5,-16.4,57,22.1,2.7,4.3,45391,465978880,49716106260,106.7,0.2,97.5
37,9,2,-1.2,13.9,-15.8,54,74.1,2.9,4.7,45432,446448535,48793347653,109.3,-12.3,86.1
38,9,3,5.1,23.8,-4.4,49,27.3,3,3.3,45494,406164106,40462546247,99.6,-5.8,101.4
39,9,4,10,21.6,1.3,54,71.7,3.4,5,45569,410040042,38807310378,94.6,-3.4,93.6
40,9,5,18.2,31.8,7.9,58,132,2.9,4.7,45694,408013370,38143239613,93.5,-5.1,91.4
41,9,6,24.4,32.6,16.3,60,28.3,2.2,5.4,45760,411267448,39562305461,96.2,-7.3,86.9
42,9,7,25.5,31.3,20.5,79,676.2,3.4,8.5,45790,433042771,48162550374,111.2,-12.6,85.1
43,9,8,27.7,33.9,21.1,69,148.6,2.8,6.2,45874,463562526,53365029733,115.1,-7.3,92.2
44,9,9,21.8,31.1,10.9,63,138.5,2.2,5.5,45895,435678833,44691719647,102.6,-2.7,99.6
45,9,10,15.8,28.1,4.3,59,13.5,2.5,2.9,45847,389261058,37593033379,96.6,3.5,112.6
46,9,11,6.2,20.7,-6.4,58,46.8,2.7,3.9,45812,403727823,44417955720,110,-7,100.1
47,9,12,-0.2,11,-9.8,60,24.7,2.4,4,45674,439140319,51911043088,118.2,-0.1,100.7
48,9,1,-0.7,8.2,-10.5,50,13,2.4,3.4,45686,444682227,51966122164,116.9,-3.6,94
49,9,2,1.9,16.4,-10.5,52,16.2,2.7,4,45756,426308679,50478900200,118.4,15.1,99.1
50,9,3,7.9,23.8,-4.6,60,7.2,3,3.9,45791,401914864,42468373833,105.7,5.8,107.3
51,9,4,14,26.2,2.3,60,31,2.8,4.7,45812,401064413,39775795562,99.2,12.8,105.6
52,9,5,18.9,33.3,6.8,59,63,3.2,3.2,45960,380016583,38747808563,102,3.1,94.2
53,9,6,23.1,31.1,17.3,73,98.1,2.6,6.7,45983,403882922,47163472305,116.8,11.5,96.9
54,9,7,26.1,34.4,19.1,74,207.9,2.8,6.8,46000,437838420,55450274677,126.6,16,98.7
55,9,8,25.2,35.8,18.3,77,172.8,2.4,7.1,46084,448389560,55354691985,123.5,5.4,97.2
56,9,9,22.1,31.3,14.9,69,88.1,2.1,4.9,46093,425746369,46368942786,108.9,8.1,107.7
57,9,10,15.6,29,2.7,63,52.2,2.4,3.3,46071,391450311,40231360313,102.8,2.1,114.9
58,9,11,9,22.9,-3.1,61,41.5,2.5,4.3,45999,391308611,46271567847,118.2,5.5,105.6
59,9,12,-2.9,7.9,-13.2,56,17.9,2.8,3.4,45926,432053994,53501308097,123.8,11.7,112.4
60,9,1,-0.9,9,-9.8,56,11.3,2.6,3.9,45927,462259628,55439286753,119.9,-1.1,93
61,9,2,1,13,-13,59,22.7,2.9,4.5,45973,437381355,53742034957,122.9,-15.6,83.7
62,9,3,6.3,21.9,-6.9,45,9.6,3.1,2.8,45981,403283677,43620913936,108.2,-7,99.8
63,9,4,13.3,28.3,3.5,55,80.5,3.1,5,46002,402754695,41470590826,103,-11.5,93.5
64,9,5,18.9,32.2,8.3,53,28.9,3,4.1,46117,382777164,41543324900,108.5,-5.5,89
65,9,6,23.6,34.9,15.6,60,99,2.5,5.6,46135,405439664,48466979958,119.5,-4.6,92.5
66,9,7,25.8,36,18.2,71,226,2.8,7,46143,431038396,56411422627,130.9,-6.8,92
67,9,8,26.3,34.4,18.9,70,72.9,2.4,5.6,46139,459675866,59767493520,130,-4.2,93.1
68,9,9,22.4,31,14.2,56,26,2.3,3.8,46177,438877629,47119576128,107.4,2.5,110.4
69,9,10,15.5,26.6,1.1,61,81.5,2.3,2.8,46136,384693785,40405037158,105,5.7,121.5
70,9,11,8.9,21,-7.3,74,104.6,2.7,6.6,46043,394754033,47554544920,120.5,9.6,115.7
71,9,12,1.6,12.2,-9.5,60,29.1,2.3,4.1,45901,419047576,52884054699,126.2,3,115.8
72,9,1,-3.2,9.5,-18,53,1,2.5,4,45904,438093989,53297366981,121.7,9.1,101.5
73,9,2,0.2,14.4,-10,52,47.6,2.8,3.7,45921,438641858,52983385777,120.8,11.4,93.2
74,9,3,7,21.4,-7.5,51,40.5,2.4,3.6,45989,426965456,45931078512,107.6,16.4,116.2
75,9,4,14.1,29.6,5.1,55,76.8,2.4,4.8,45969,401799493,41147210825,102.4,10.9,103.7
76,9,5,19.6,31.9,8.9,56,160.5,2.4,4.6,46051,384312061,40333513149,104.9,6.5,94.8
77,9,6,23.6,32.2,17.1,63,54.4,2.1,5.3,46073,408942245,49452086816,120.9,1.8,94.2
78,9,7,26.2,34.1,19.8,73,358.2,2.1,7.2,46113,436262014,56597283671,129.7,-0.4,91.6
79,9,8,28,36.6,16.1,64,67.1,2.1,4.6,46159,479711069,61376589041,127.9,4.5,97.3
80,9,9,23.1,31.1,14.3,65,33,2,5.8,46230,443576761,50174208726,113.1,-4.5,105.4
81,9,10,16.1,29,0.7,62,74.8,2.1,5.3,46214,394824800,42242129953,107,-5.7,114.6
82,9,11,6.8,18.6,-6.2,57,16.7,2.2,4.7,46161,406288599,49279282415,121.3,-4.1,110.9
83,9,12,1.2,13.6,-9.8,59,61.1,2.2,4.7,46094,429718015,54253963250,126.3,1.2,117.2
84,9,1,-1.8,11.4,-12.6,55,14.9,2.3,3.5,46006,452002242,56161082586,124.2,-0.4,101.1
85,9,2,-0.2,12.3,-9.3,54,11.1,2.4,2.8,46040,446269952,55166247941,123.6,7.8,100.5
86,9,3,6.3,18.9,-5.3,48,7.9,2.4,3.9,46009,410264868,45460631769,110.8,-2.1,113.8
87,9,4,13.9,27.8,3.1,52,61.6,2.6,4.4,46053,396970413,41522709336,104.6,-4.9,98.6
88,9,5,19.5,30.3,10,52,16.1,2.4,3.9,46126,372769262,39959881544,107.2,1.5,96.2
89,9,6,23.3,34.1,14.5,57,66.6,2.4,4.7,46126,402055486,49516523972,123.2,1.2,95.3
90,9,7,26.9,35.4,21.9,77,621,2,7.9,46145,444371505,58037805871,130.6,3.2,94.5
91,9,8,25.9,35.3,16.1,71,297,2.3,7,46143,474692880,61206397383,128.9,-1.5,95.8
92,9,9,22.1,31.4,11.2,61,35,2,4.2,46153,439650453,49979852938,113.7,15.8,122.1
93,9,10,16.4,29.4,2.5,56,26.5,1.9,4.5,46091,379925760,40550639673,106.7,-10.2,102.9
94,9,11,5.6,18.4,-6.6,54,40.7,2.1,4.2,45968,409482940,49467719943,120.8,0.5,111.4
95,9,12,-1.9,8.7,-12.3,56,34.8,1.8,3.9,45776,455391484,56294305906,123.6,-5.5,110.8
96,9,1,-4,8.7,-17.8,48,8.5,1.9,4.3,45730,473720351,58107271919,122.7,6,107.2
97,9,2,-1.6,10.4,-13.4,45,29.6,2.2,3.9,45731,472135611,57264045888,121.3,-4.7,95.8
98,9,3,8.1,22.1,-6.7,59,49.5,1.9,5.2,45725,405237135,45167817248,111.5,-7,105.8
99,9,4,13,26.3,0.1,55,130.3,2,4.7,45686,406314870,42418190938,104.4,4.5,103
100,9,5,18.2,29.6,6.9,63,222,1.7,5.4,45712,389893555,41275377198,105.9,2.4,98.5
101,9,6,23.1,32.9,16.3,63,171.5,1.7,5.9,45662,404810366,49222176568,121.6,2.3,97.5
102,9,7,27.8,38.3,17.7,68,185.6,1.5,5.1,45633,446290261,58718771894,131.6,-2.1,92.5
103,9,8,28.8,39.6,20.2,65,202.6,1.7,5.8,45635,503152921,64837835379,128.9,4.6,100.2
104,9,9,21.5,30.9,10.8,61,68.5,1.6,5.1,45654,452073281,52005577392,115,-13.6,105.5
105,9,10,13.1,25.6,0.7,59,120.5,1.5,3.7,45617,383641787,41837740280,109.1,13.3,116.6
106,9,11,7.8,19.4,-3.1,58,79.1,1.4,4,45481,402654226,49523324863,123,1,112.5
107,9,12,-0.6,13.5,-14.4,46,16.4,1.8,3.8,45344,435393030,55518506704,127.5,-6.2,103.9
112,11,1,-3.2,9.3,-12.8,66,29.2,3,3.9,16426,1119519137,87227655422,77.9,30.6,88.5
113,11,2,1.7,17.3,-9.3,64,50.1,3.1,4.8,16432,986612219,79197460323,80.3,7.1,79.7
114,11,3,5.1,14.4,-2.8,63,62.9,3.8,6.1,16467,1075058124,76382346200,71,21.7,99.9
115,11,4,9.6,19.7,2.1,61,57.3,3.7,5.2,16495,1060195060,74045426410,69.8,29.5,103.9
116,11,5,16.1,26.3,7.2,71,104.9,2.9,5.6,16507,1021795000,70877220597,69.4,30.9,100.1
117,11,6,21.9,30.6,13.8,71,200.2,2.3,5.3,16532,1026385281,72525068006,70.7,18.7,102.8
118,11,7,24.7,30.9,20.7,82,275.4,2.8,7.2,16522,1003373823,88411240110,88.1,15.6,100.3
119,11,8,26.1,33.2,18.9,82,485.1,2.3,7.3,16552,999816006,92281650225,92.3,11,93.8
120,11,9,22.1,30.8,10.8,76,454.1,2.6,5.8,16584,990425246,75943309882,76.7,-2.9,94.7
121,11,10,15.1,23.8,0.7,64,29,2.7,3.6,16589,1012564725,74977871838,74,14.6,106.3
122,11,11,7.7,17,-4.1,60,13.4,3.6,3.1,16625,1057505345,89933444234,85,8.5,99.3
123,11,12,0.1,15.1,-12.6,61,16.1,4,3.9,16664,1134228515,96817193476,85.4,6.4,102.3
124,11,1,-5.6,3.4,-14.9,55,7,3.7,2.5,16684,1181149003,99420423221,84.2,10.9,98.1
125,11,2,1.4,13.5,-8.2,64,32.5,2.7,4,16689,954218470,81899824591,85.8,5.9,84.4
126,11,3,4.2,13.4,-2.8,59,14.5,4.2,3.1,16692,1128078399,82965696246,73.5,6.5,106.3
127,11,4,10,18.2,4.3,66,127.6,3.4,4.8,16699,1085669851,78958264599,72.7,1.3,105.3
128,11,5,16.8,27.5,9,65,44.2,2.9,5.5,16747,1049007623,75917472307,72.4,3.8,103.9
129,11,6,20,29.7,12.9,79,307.6,2.8,6.2,16780,1049032549,77145331245,73.5,4.6,107.5
130,11,7,23.9,32.9,18.1,86,864.2,2.4,8,16829,1028389831,93620578069,91,-3.2,97.1
131,11,8,25,32.1,19.4,81,208.4,2.3,7.4,16841,1003321387,97852758313,97.5,6.8,100.2
132,11,9,21.7,31.6,11,64,26.4,2.5,4.3,16865,972474690,80028130052,82.3,4,98.5
133,11,10,14.8,22,5.3,59,30.3,2.2,3.6,16867,1066291970,80839314062,75.8,-2.8,103.3
134,11,11,11.4,23.9,-3.9,66,55.7,3.1,6.1,16896,1061964803,96712857395,91.1,3.3,102.6
135,11,12,0.4,10,-9,54,7.1,3.5,3.7,16910,1129996168,1.22844E+11,108.7,1.8,104.2
136,11,1,-1.9,8.4,-10.6,52,4,3.4,3.3,16939,1123990657,1.00598E+11,89.5,-6.7,91.6
137,11,2,-1.2,12.5,-14.6,47,0,3.8,3.3,16945,1126149159,1.15095E+11,102.2,17.1,98.8
138,11,3,5.2,13.8,-4.8,59,26.6,4,4.8,16991,1104673439,94104900961,85.2,0.4,106.7
139,11,4,11.7,28.9,2.3,62,104.5,3.8,4.7,17024,1061674140,88546920171,83.4,-1.4,103.8
140,11,5,18.1,27.4,12.1,62,14,2.6,4.2,17054,1060069673,88511823130,83.5,2.7,106.7
141,11,6,22.9,33.8,15,74,90.8,2.4,5.3,17078,1057856146,88843636918,84,-1.3,106.2
142,11,7,24.5,31.3,18.5,91,425.3,2.5,7.1,17094,1057423323,1.09202E+11,103.3,3.7,100.7
143,11,8,26.7,35.3,18.4,84,365.2,2.9,6.7,17169,1025403341,1.14949E+11,112.1,-4.9,95.3
144,11,9,21,28.6,12.3,79,161.1,2.6,5.3,17192,1014996187,95556626680,94.1,2.3,100.8
145,11,10,15.6,24.6,3.5,72,77.7,3,3.6,17207,1014021854,91584618186,90.3,-0.8,102.5
146,11,11,6.1,15.2,-2.8,70,95.5,3.9,4.5,17258,1088038232,1.19039E+11,109.4,4,106.7
147,11,12,-3.7,7.6,-14.1,72,50.4,3.6,3.5,17298,1157233532,1.22685E+11,106,0.3,104.5
148,11,1,-2.9,13.6,-15.4,73,25.5,3.1,4.1,17339,1196560209,1.31519E+11,109.9,14.1,104.5
149,11,2,-1.4,13.4,-15.9,71,68.9,3.5,4.7,17344,1045495586,1.20743E+11,115.5,-6.4,92.5
150,11,3,4.1,20.4,-4,69,30.7,3.8,3.4,17351,1107835219,1.0418E+11,94,0.2,106.9
151,11,4,8.9,19.8,1.9,72,52.5,4.2,4.7,17371,1067179993,99241783319,93,4.5,108.5
152,11,5,16,27.1,6.8,78,126.2,3,4.8,17406,1051751363,98173399749,93.3,3.4,110.4
153,11,6,22.2,30.2,13.7,82,36.9,2.3,5.3,17439,1050490221,97376075172,92.7,1.4,107.6
154,11,7,24.1,29.4,19.4,95,447.4,3.6,8.6,17469,1089184520,1.24487E+11,114.3,0.7,101.4
155,11,8,26.9,32,20.5,89,120.7,2.8,5.8,17547,1026485419,1.19735E+11,116.6,11.5,106.3
156,11,9,21.5,28.6,12.8,79,204.5,2.8,5.3,17575,1001606175,97703665628,97.5,1.4,102.1
157,11,10,15.9,26.3,5.4,72,5.1,2.6,2.8,17599,1034844172,96495074894,93.2,9.6,112.4
158,11,11,6.8,19.5,-4.9,72,44.8,3.4,3.9,17662,1075516966,1.23733E+11,115,-0.5,106.2
159,11,12,0.4,10,-8.1,75,23.4,3.2,3.9,17698,1131092753,1.3267E+11,117.3,5,109.8
160,11,1,-0.3,7.9,-9.5,66,7.9,3.2,3.4,17785,1141665523,1.34014E+11,117.4,0.1,104.6
161,11,2,1.4,13.4,-9.4,69,16.7,3.2,4.2,17827,1028801411,1.24671E+11,121.2,7.3,99.2
162,11,3,7,21.5,-3.4,73,8.5,3.5,3.9,17831,1092383971,1.07955E+11,98.8,3.7,110.8
163,11,4,12.3,23.2,3.1,75,44.1,2.9,4.9,17870,1062987048,1.03859E+11,97.7,2.9,111.6
164,11,5,16.9,28.9,7.4,76,74.3,3.2,3.3,17923,1030829370,1.00656E+11,97.6,-4,106
165,11,6,21.8,27.9,17,88,62.8,2.6,6.5,17935,1066550470,1.25403E+11,117.6,0.5,108.2
166,11,7,24.8,32.8,18.6,91,227.2,2.8,6.9,17962,1127927405,1.39737E+11,123.9,7.6,109.1
167,11,8,24.5,35.3,18.8,91,122.1,2.8,7.2,17978,1042761584,1.28679E+11,123.4,-8.6,97.1
168,11,9,22,28.6,14.7,84,93.9,2.4,5.1,18007,1013593730,1.08253E+11,106.8,-1.6,100.5
169,11,10,15.9,27.5,4.7,76,60.3,3,3.5,18026,1108923577,1.1083E+11,99.9,-4.6,107.2
170,11,11,9.2,20.3,-1.8,75,46,3.1,4.5,18051,1060650041,1.24948E+11,117.8,-4.9,101
171,11,12,-2.1,8.4,-11.4,70,24.3,4.1,3.8,18076,1162002827,1.38569E+11,119.2,-4,105.4
172,11,1,-0.8,8.7,-8.8,72,10.3,3.5,3.9,18119,1203392321,1.42558E+11,118.5,-7.4,96.9
173,11,2,1.2,12.2,-11.2,75,22.8,3.5,4.3,18156,1028706211,1.25096E+11,121.6,-15.2,84.1
174,11,3,5.4,17.6,-6,69,10,3.4,2.9,18176,1150295590,1.13069E+11,98.3,-4.6,105.7
175,11,4,12.5,24.5,3.3,72,53.7,3.5,5,18202,1136480428,1.0966E+11,96.5,-4.5,106.6
176,11,5,17,27.5,9.8,78,30.1,2.9,4.2,18230,1086145250,1.05182E+11,96.8,-7,98.5
177,11,6,21.8,28.6,14.8,84,63.6,2.6,5.7,18274,1112292892,1.34127E+11,120.6,-1.3,106.8
178,11,7,24.5,32.1,17.8,91,175.8,3,6.9,18307,1100958753,1.39371E+11,126.6,-5.4,103.2
179,11,8,25.8,33.1,19.9,93,45.5,2.8,5.7,18350,1131275541,1.33008E+11,117.6,-4.9,92.3
180,11,9,22.5,30.8,15.6,75,13.5,2.7,3.8,18401,1047771639,1.09804E+11,104.8,-2.4,98.1
181,11,10,16,24,4.3,76,87,3.1,3,18400,1099532485,1.05289E+11,95.8,-3.6,103.4
182,11,11,9.4,19.6,-5.3,86,107.7,3.3,7,18430,1113324724,1.30695E+11,117.4,0,101
183,11,12,2.4,12.6,-8.5,72,32,3.3,4.5,18449,1157487955,1.373E+11,118.6,-2,103.3
184,11,1,-2.2,11.1,-16.3,67,2.8,3.5,4.3,18479,1204660375,1.40202E+11,116.4,1.3,98.2
185,11,2,0.9,15.6,-8.6,66,43.1,3.7,3.7,18485,1054979205,1.27584E+11,120.9,5.9,89.1
186,11,3,6.4,19.5,-5,71,44.1,3.3,3.8,18516,1180880682,1.15585E+11,97.9,1.7,107.5
187,11,4,12.7,27.8,5.8,75,80.8,3.1,5.2,18532,1122394492,1.08213E+11,96.4,-1.2,105.3
188,11,5,18.3,29.3,9.8,76,148.5,3.2,4.9,18550,1113616820,1.07418E+11,96.5,8.1,106.5
189,11,6,22.1,28.7,16.5,88,19.5,2.6,5.7,18602,1126410309,1.34437E+11,119.4,3.3,110.3
190,11,7,25.2,32.3,19.4,94,300.5,2.7,7.2,18638,1167332576,1.40963E+11,120.8,5.6,109
191,11,8,27.4,34,16.9,86,26.5,2.7,4.9,18633,1117775877,1.38547E+11,123.9,13.4,104.7
192,11,9,22.9,29.1,15.4,85,34.5,2.4,6,18676,1039984278,1.07596E+11,103.5,5,103
193,11,10,16.2,27.7,2.1,75,78.7,3.1,5.7,18703,1074484741,1.05811E+11,98.5,5.5,109.1
194,11,11,7.4,18.8,-4.6,61,18.2,3.4,4.9,18730,1162429001,1.3814E+11,118.8,12,113.1
195,11,12,2.2,13,-7.7,63,67.1,3.4,4.8,18721,1203087047,1.45177E+11,120.7,14.9,118.7
196,11,1,-0.9,10.8,-11.1,60,20.6,3.4,3.5,18732,1204786332,1.42391E+11,118.2,4.1,102.2
197,11,2,0.2,10.5,-7.7,59,16.2,3.8,2.9,18755,1158889432,1.40177E+11,121,15,102.5
198,11,3,5.8,15.6,-3.5,61,9.7,3.1,3.9,18780,1181750027,1.17395E+11,99.3,6,114
199,11,4,12.4,22.5,4.5,64,57,3.3,4.3,18803,1135431241,1.10512E+11,97.3,4.7,110.3
200,11,5,17.6,26.8,10.8,66,21.6,2.9,3.7,18820,1118025815,1.0907E+11,97.6,3.2,109.9
201,11,6,21.7,29.4,14.9,69,49.3,2.8,4.8,18861,1149878122,1.37459E+11,119.5,4.7,115.5
202,11,7,25.8,32.5,21.6,86,478.3,2.6,7.7,18893,1189898690,1.4581E+11,122.5,3.7,113
203,11,8,25.4,34,16.5,76,250.5,2.9,6.9,18911,1169018895,1.43498E+11,122.8,3.9,108.8
204,11,9,21.9,28.7,12.9,67,21.6,2.8,4.2,18929,1152396098,1.16528E+11,101.1,18.4,122
205,11,10,15.7,26,3.3,63,21.8,3,4.5,18943,1057598786,1.02693E+11,97.1,2.8,112.2
206,11,11,5.9,19.2,-5.3,60,42.2,3.4,3.9,18984,1149748823,1.36658E+11,118.9,8.3,122.5
207,11,12,-1.3,10,-11.1,61,40.1,3.6,3.7,19016,1221386538,1.44656E+11,118.4,-3.5,114.5
208,11,1,-3.8,7.2,-17.1,56,4.5,3.5,4.3,19049,1270564032,1.50532E+11,118.5,18.5,121.1
209,11,2,-1.8,8.2,-11.9,54,27,3.6,3.9,19077,1106919018,1.33583E+11,120.7,-6.8,95.5
210,11,3,6.9,19.5,-5.5,71,78.6,3.3,5.5,19105,1154133855,1.14559E+11,99.3,-2.6,111
211,11,4,11.9,22.3,0.4,64,112.2,3.4,4.9,19130,1114319522,1.09249E+11,98,-2.4,107.6
212,11,5,17,27.8,8.6,72,158.9,3,5.6,19172,1115638082,1.07926E+11,96.7,1.4,111.4
213,11,6,21.2,29,15.9,76,144,2.3,6.4,19237,1102101957,1.2994E+11,117.9,-6.7,107.8
214,11,7,26.6,35.6,18.9,77,148.8,2.6,4.9,19290,1154903942,1.42762E+11,123.6,-1.9,110.9
215,11,8,28.1,35.9,20.5,73,214.9,3,5.7,19304,1159137839,1.42703E+11,123.1,-2.4,106.2
216,11,9,21.6,29.9,12.5,65,46.1,3,5.2,19331,1040346939,1.06973E+11,102.8,-15.9,102.6
217,11,10,13.8,24.7,3.4,61,116.2,2.9,3.8,19354,1089451239,1.06106E+11,97.4,3,115.6
218,11,11,8.5,16.8,-1.2,63,66.6,2.6,4.2,19347,1110310066,1.32034E+11,118.9,-7.7,113.1
219,11,12,-0.2,13.6,-13.2,52,16.6,3.6,3.9,19369,1176134515,1.39241E+11,118.4,-5,108.8
224,1,1,-5,8.2,-19.4,66,40.8,1,3.8,10295,463950773,35139335712,75.7,33.3,75.7
225,1,2,1.2,20,-11.5,62,62.1,1.2,5.1,10317,422910243,32495554645,76.8,13.9,73.6
226,1,3,4.6,18.8,-4,63,78.2,1.6,6.6,10316,517990816,34865302481,67.3,11.6,92.9
227,1,4,10,25.3,-1.4,51,58.5,1.7,5.5,10370,534291666,35837294235,67.1,19,103.8
228,1,5,17.8,31.4,3.3,57,78,1.4,5.5,10401,552798158,36102869755,65.3,18.2,98.3
229,1,6,23.4,33.7,8.8,63,86.6,1.1,5.5,10442,555653248,36892838836,66.4,17.6,99.6
230,1,7,26.1,34.2,19.2,74,174.8,1.1,7.9,10518,519317358,43514434931,83.8,14.9,93.2
231,1,8,27.1,36,21.6,78,269.9,1.1,7.8,10572,486324103,42584423469,87.6,17.8,88.1
232,1,9,21.1,34.2,7.2,76,550.2,0.9,6.2,10622,475862246,34456881597,72.4,-2.8,86.6
233,1,10,13.7,24.9,-1.9,69,24.7,0.8,4.8,10642,546945649,38087119329,69.6,16.2,100.4
234,1,11,5.8,18.5,-5.5,54,19.5,1.1,3.2,10752,567036330,46532417979,82.1,19.5,101.2
235,1,12,-1.6,16,-14.2,59,18.9,1.4,4.3,10852,574760250,46968406506,81.7,18.2,99.8
236,1,1,-7.7,1.9,-18.6,55,11,1.2,2.5,10897,543621151,44441563342,81.8,17.8,89.1
237,1,2,0.8,14.3,-10.8,58,42.4,1.1,4.6,10912,504535587,41783699836,82.8,2.6,75.5
238,1,3,3.7,18.7,-7.1,50,38.5,2,3.5,10923,611321099,42162705274,69,13.5,105.4
239,1,4,11.1,23.7,1.1,53,163.1,1.9,5,10974,601744447,41985386372,69.8,-0.9,102.9
240,1,5,18.3,29.8,8,56,109.1,1.7,5.8,11013,616765922,41905550293,67.9,5.8,104
241,1,6,22.8,33.7,14,64,364.8,1.6,6.2,11057,618944279,42849222153,69.2,4.7,104.4
242,1,7,25.5,35.3,18.7,78,882,1.3,8.3,11083,595903573,50950542056,85.5,7.8,100.5
243,1,8,25.9,35.4,17.5,75,369.8,1.3,7.7,11141,576713181,52988882307,91.9,12,98.7
244,1,9,20.5,33,8.7,68,96.7,1.2,4.8,11156,604959584,44724133909,73.9,16.4,100.8
245,1,10,12.1,22.6,-0.9,69,44.6,1.1,4.4,11178,654763940,46768251857,71.4,6.4,106.8
246,1,11,9.6,25.5,-5.1,64,55,1.4,6,11189,634952657,55727217330,87.8,7.3,108.6
247,1,12,-2,9.3,-13.8,57,11,1.3,4,11215,638077502,60394683117,94.7,8.9,108.7
248,1,1,-3.9,9.3,-14.8,58,10.5,1.2,4.1,11259,581408142,55187040829,94.9,-0.2,89
249,1,2,-2.6,12.4,-20.5,48,2.1,1.5,3.5,11258,537959873,53040030542,98.6,25.8,95
250,1,3,4.9,18.6,-7.2,53,50.9,2,5.7,11271,614494922,48282035458,78.6,4.9,110.6
251,1,4,12.4,28.6,-1.7,52,125.1,2,4.8,11282,602629232,46754679507,77.6,7,110.1
252,1,5,18.7,29.4,7.7,53,27.7,1.6,4.9,11329,623123684,49511573284,79.5,7.2,111.5
